text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Ini kasus bulan lalu sdh diputuskan ada pelanggaran kepala desa tapi sampai skrng ga ada tindakan jadi jgn heran kalo kemarin terulang lagi. Relawan Pemberdayaan Desa Nusantara (RPDN) Meminta Pencalonan Ahmad Luthfi Digugurkan Dan Kepala Desa Yang Yang Terlibat Kampanye https://t.co/go2AGvAQMl;negatif;ini kasus bulan lalu sdh diputuskan ada pelanggaran kepala desa tapi sampai skrng ga ada tindakan jadi jgn heran kalo kemarin terulang lagi relawan pemberdayaan desa nusantara rpdn meminta pencalonan ahmad luthfi digugurkan dan kepala desa yang yang terlibat kampanye;1;ini kasus bulan lalu sdh diputuskan ada pelanggaran kepala desa tapi sampai skrng ga ada tindakan jadi jgn heran kalo kemarin terulang lagi relawan pemberdayaan desa nusantara rpdn meminta pencalonan ahmad luthfi digugurkan dan kepala desa yang yang terlibat kampanye;ini kasus bulan lalu sudah diputuskan ada pelanggaran kepala desa tapi sampai sekarang enggak ada tindakan jadi jangan heran kalau kemarin terulang lagi relawan pemberdayaan desa nusantara rpdn meminta pencalonan ahmad luthfi digugurkan dan kepala desa yang yang terlibat kampanye;5
Kades-kades se Jateng ini kumpul tujuannya mendukung dan memenangkan cagub 02 Ahmad Luthfi persis seperti kades2 se-Indonesia yg kumpul di Jakarta yg tujuannya mendukung kemenangan capres-cawapres 02 Prabowo-Gibran. https://t.co/C08yV1u6aa https://t.co/XdEdS3iks7;positif;kadeskades se jateng ini kumpul tujuannya mendukung dan memenangkan cagub  ahmad luthfi persis seperti kades seindonesia yg kumpul di jakarta yg tujuannya mendukung kemenangan caprescawapres  prabowogibran;4;kadeskades se jateng ini kumpul tujuannya mendukung dan memenangkan cagub  ahmad luthfi persis seperti kades seindonesia yg kumpul di jakarta yg tujuannya mendukung kemenangan caprescawapres  prabowogibran;kadeskades se jateng ini kumpul tujuannya mendukung dan memenangkan cagub ahmad luthfi persis seperti kades seindonesia yang kumpul di jakarta yang tujuannya mendukung kemenangan caprescawapres prabowogibran;2
Bawaslu Kota Semarang membubarkan Paguyuban Kades se-Kabupaten Kendal yg diduga memobilisasi para Kades utk mendukung pasangan Ahmad Luthfi. Pembubaran ini berawal dr laporan Tim Kuasa Hukum Andika Perkasa-Hendi Jhon Ricard yg mensinyalir adanya dugaan kampanye terselubung https://t.co/99TE6pcDT8;negatif;bawaslu kota semarang membubarkan paguyuban kades sekabupaten kendal yg diduga memobilisasi para kades utk mendukung pasangan ahmad luthfi pembubaran ini berawal dr laporan tim kuasa hukum andika perkasahendi jhon ricard yg mensinyalir adanya dugaan kampanye terselubung;1;bawaslu kota semarang membubarkan paguyuban kades sekabupaten kendal yg diduga memobilisasi para kades utk mendukung pasangan ahmad luthfi pembubaran ini berawal dr laporan tim kuasa hukum andika perkasahendi jhon ricard yg mensinyalir adanya dugaan kampanye terselubung;bawaslu kota semarang membubarkan paguyuban kades sekabupaten kendal yang diduga memobilisasi para kades untuk mendukung pasangan ahmad luthfi pembubaran ini berawal dari laporan tim kuasa hukum andika perkasahendi jhon ricard yang mensinyalir adanya dugaan kampanye terselubung;4
Bawaslu Tangani Panwascam yang Berfoto dengan Ahmad Luthfi Sanksi Paling Serius Bisa Diberhentikan https://t.co/AHBEIiqs9I https://t.co/c3fXipNvlo;negatif;bawaslu tangani panwascam yang berfoto dengan ahmad luthfi sanksi paling serius bisa diberhentikan;2;bawaslu tangani panwascam yang berfoto dengan ahmad luthfi sanksi paling serius bisa diberhentikan;bawaslu tangani panwascam yang berfoto dengan ahmad luthfi sanksi paling serius bisa diberhentikan;0
Cagub Ahmad Luthfi Cerita Waktu Kecil Nakal Sekali Sampai Dimasukkan Pondok oleh Orang Tuanya - https://t.co/PoHBuEKilc https://t.co/suCjl7ZFhR;negatif;cagub ahmad luthfi cerita waktu kecil nakal sekali sampai dimasukkan pondok oleh orang tuanya;3;cagub ahmad luthfi cerita waktu kecil nakal sekali sampai dimasukkan pondok oleh orang tuanya;cagub ahmad luthfi cerita waktu kecil nakal sekali sampai dimasukkan pondok oleh orang tuanya;0
 Marak nya pengrebekan para kades di jateng yg di curigai mendukung paslon 02 ahmad luthfi dan gus yasin. Ini indikasi kecurangan dan kemunduran demokrasi di jateng. Langsung tayang https://t.co/y3bhpCpJ6M;negatif;marak nya pengrebekan para kades di jateng yg di curigai mendukung paslon  ahmad luthfi dan gus yasin ini indikasi kecurangan dan kemunduran demokrasi di jateng langsung tayang;2;marak nya pengrebekan para kades di jateng yg di curigai mendukung paslon  ahmad luthfi dan gus yasin ini indikasi kecurangan dan kemunduran demokrasi di jateng langsung tayang;marak nya pengrebekan para kades di jateng yang di curigai mendukung paslon ahmad luthfi dan gus yasin ini indikasi kecurangan dan kemunduran demokrasi di jateng langsung tayang;1
MANTAN Presiden Joko Widodo (Jokowi) dipersiapkan menjadi juru kampanye bagi paslon cagub Ahmad Luthfi dan cawagub Taj Yasin Maimoen di Pilgub Jateng 2024. https://t.co/bWS5mkMAU7;positif;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng ;2;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng ;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng;0
Marak nya pengrebekan para kades di jateng yg di curigai mendukung paslon 02 ahmad luthfi dan gus yasin. Ini indikasi kecurangan dan kemunduran demokrasi di jateng.;negatif;marak nya pengrebekan para kades di jateng yg di curigai mendukung paslon  ahmad luthfi dan gus yasin ini indikasi kecurangan dan kemunduran demokrasi di jateng;1;marak nya pengrebekan para kades di jateng yg di curigai mendukung paslon  ahmad luthfi dan gus yasin ini indikasi kecurangan dan kemunduran demokrasi di jateng;marak nya pengrebekan para kades di jateng yang di curigai mendukung paslon ahmad luthfi dan gus yasin ini indikasi kecurangan dan kemunduran demokrasi di jateng;1
22 nya g ada yg layak dipilih. Andhika diusung pdip yg 10 tahun jadi supporter perusakan segala lini oleh jokowi. Luthfi jelas orang nya jokowi dan fufufafa. Padahal jokowi dan pdip ya plek ketiplek !!!;negatif; nya g ada yg layak dipilih andhika diusung pdip yg  tahun jadi supporter perusakan segala lini oleh jokowi luthfi jelas orang nya jokowi dan fufufafa padahal jokowi dan pdip ya plek ketiplek;3; nya g ada yg layak dipilih andhika diusung pdip yg  tahun jadi supporter perusakan segala lini oleh jokowi luthfi jelas orang nya jokowi dan fufufafa padahal jokowi dan pdip ya plek ketiplek;nya enggak ada yang layak dipilih andhika diusung pdip yang tahun jadi supporter perusakan segala lini oleh jokowi luthfi jelas orang nya jokowi dan fufufafa padahal jokowi dan pdip iya plek ketiplek;4
Ahmad Luthfi Angkat Suara soal Isu Benturan TNI-Polri di Pilgub Jateng https://t.co/0gMPYhb99M;positif;ahmad luthfi angkat suara soal isu benturan tnipolri di pilgub jateng;1;ahmad luthfi angkat suara soal isu benturan tnipolri di pilgub jateng;ahmad luthfi angkat suara soal isu benturan tnipolri di pilgub jateng;0
Kyai bersama ahmad luthfi https://t.co/KCbLeCEAlf;positif;kyai bersama ahmad luthfi;1;kyai bersama ahmad luthfi;kyai bersama ahmad luthfi;0
3 Kali dalam satu minggu kades-kades jawa tengah konsolidasi dukungan terhadap paslon 02 cagub jateng ahmad luthfi-tajyasin. Ini gaya kepemimpinan kalian yang kotor dan culas ? @bawaslu_RI memalukan hal ini bisa terjadi apa sikap kalian terhadap mereka? https://t.co/DEjC7fzSHx;negatif; kali dalam satu minggu kadeskades jawa tengah konsolidasi dukungan terhadap paslon  cagub jateng ahmad luthfitajyasin ini gaya kepemimpinan kalian yang kotor dan culas memalukan hal ini bisa terjadi apa sikap kalian terhadap mereka;5; kali dalam satu minggu kadeskades jawa tengah konsolidasi dukungan terhadap paslon  cagub jateng ahmad luthfitajyasin ini gaya kepemimpinan kalian yang kotor dan culas memalukan hal ini bisa terjadi apa sikap kalian terhadap mereka;kali dalam satu minggu kadeskades jawa tengah konsolidasi dukungan terhadap paslon cagub jateng ahmad luthfitajyasin ini gaya kepemimpinan kalian yang kotor dan culas memalukan hal ini bisa terjadi apa sikap kalian terhadap mereka;0
Hah Ahmad Luthfi unggul? Kok iso?;negatif;hah ahmad luthfi unggul kok iso;0;hah ahmad luthfi unggul kok iso;hah ahmad luthfi unggul kok iso;0
Selamat Hari Sumpah Pemuda 28 Oktober 2024 Ahmad Luthfi - Taj Yasin Ngopeni Nglakoni Jateng;positif;selamat hari sumpah pemuda  oktober  ahmad luthfi taj yasin ngopeni nglakoni jateng;3;selamat hari sumpah pemuda  oktober  ahmad luthfi taj yasin ngopeni nglakoni jateng;selamat hari sumpah pemuda oktober ahmad luthfi taj yasin ngopeni nglakoni jateng;0
Peci Ireng Kabupaten Temaggung Siap memenangkan Ahmad Luthfi dan Gus Yasin untuk Gubernur dan Wakil Gubernur Jawa Tengah 2024-2029. ;positif;peci ireng kabupaten temaggung siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah ;1;peci ireng kabupaten temaggung siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah ;peci ireng kabupaten temaggung siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah;0
Santri Blora nderek Pak Ahmad Luthfi dan Gus Yasin... all in memberikan dukungan kepada paslon 02 untuk menjadi Gubernur dan Wakil Gubernur Jawa Tengah..... #relawanluthfijayapati #jawatengah #jawatengahbersatu #jateng #jatenghits #jatengpride #santriblora #santri https://t.co/gumO3fwDSY;positif;santri blora nderek pak ahmad luthfi dan gus yasin all in memberikan dukungan kepada paslon  untuk menjadi gubernur dan wakil gubernur jawa tengah;10;santri blora nderek pak ahmad luthfi dan gus yasin all in memberikan dukungan kepada paslon  untuk menjadi gubernur dan wakil gubernur jawa tengah;santri blora nderek pak ahmad luthfi dan gus yasin all ini memberikan dukungan kepada paslon untuk menjadi gubernur dan wakil gubernur jawa tengah;1
Jgn Lupa pak WOWO.. KASIH TAU LUTFI. JANGAN ADA KASUS WADAS. KE 2 @MULYA317 Dua Perintah Khusus Prabowo Subianto ke Ahmad Luthfi di Jateng https://t.co/XpA9ptbKuY;negatif;jgn lupa pak wowo kasih tau lutfi jangan ada kasus wadas ke  dua perintah khusus prabowo subianto ke ahmad luthfi di jateng;3;jgn lupa pak wowo kasih tau lutfi jangan ada kasus wadas ke  dua perintah khusus prabowo subianto ke ahmad luthfi di jateng;jangan lupa pak wowo kasih tahu lutfi jangan ada kasus wadas ke dua perintah khusus prabowo subianto ke ahmad luthfi di jateng;2
Calon Gubernur Jawa Tengah nomor urut dua Ahmad Luthfi angkat bicara soal upaya dibenturkannya TNI dan Polri di media sosial saat bertemu dengan para purnawirawan TNI dan Polri se-Jawa Tengah di Magelang. https://t.co/ns6OyEQSsE https://t.co/ZzPmnqXRTn;positif;calon gubernur jawa tengah nomor urut dua ahmad luthfi angkat bicara soal upaya dibenturkannya tni dan polri di media sosial saat bertemu dengan para purnawirawan tni dan polri sejawa tengah di magelang;2;calon gubernur jawa tengah nomor urut dua ahmad luthfi angkat bicara soal upaya dibenturkannya tni dan polri di media sosial saat bertemu dengan para purnawirawan tni dan polri sejawa tengah di magelang;calon gubernur jawa tengah nomor urut dua ahmad luthfi angkat bicara soal upaya dibenturkannya tni dan polri di media sosial saat bertemu dengan para purnawirawan tni dan polri sejawa tengah di magelang;0
Pilgub Jateng 2024: Jalin Komunikasi Intensif Partai Koalisi Inginkan Jokowi jadi Jurkam Ahmad Luthfi Taj Yasin https://t.co/oL8TtkZ5B8;positif;pilgub jateng  jalin komunikasi intensif partai koalisi inginkan jokowi jadi jurkam ahmad luthfi taj yasin;2;pilgub jateng  jalin komunikasi intensif partai koalisi inginkan jokowi jadi jurkam ahmad luthfi taj yasin;pilgub jateng jalin komunikasi intensif partai koalisi inginkan jokowi jadi jurkam ahmad luthfi taj yasin;0
Warga jateng jadi korban kebijakan liberalisme perdagangan produk china warisan jokowi geng solo ahmad luthfi fufufafa #kemiskinan bertambah nganggur https://t.co/2dyOgKFUVo;negatif;warga jateng jadi korban kebijakan liberalisme perdagangan produk china warisan jokowi geng solo ahmad luthfi fufufafa bertambah nganggur;2;warga jateng jadi korban kebijakan liberalisme perdagangan produk china warisan jokowi geng solo ahmad luthfi fufufafa bertambah nganggur;warga jateng jadi korban kebijakan liberalisme perdagangan produk china warisan jokowi geng solo ahmad luthfi fufufafa bertambah tidak punya pekerjaan;1
Peci Ireng Kabupaten Wonogiri Siap memenangkan Ahmad Luthfi dan Gus Yasin untuk Gubernur dan Wakil Gubernur Jawa Tengah 2024-2029. #jawatengah #ahmadluthfi #gusyasin #wonogiri #peciirengjateng #wonogirihits #prabowo https://t.co/gopA2GYuQi;positif;peci ireng kabupaten wonogiri siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah ;9;peci ireng kabupaten wonogiri siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah ;peci ireng kabupaten wonogiri siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah;0
Aku baru tau Andika Perkasa lebih tua dari Ahmad Luthfi wew kukira tuaan Luthfi lho ;positif;aku baru tau andika perkasa lebih tua dari ahmad luthfi wew kukira tuaan luthfi lho;0;aku baru tau andika perkasa lebih tua dari ahmad luthfi wew kukira tuaan luthfi lho;aku baru tahu andika perkasa lebih tua dari ahmad luthfi wew kukira tuaan luthfi lho;1
RPDN minta KPU gugurkan pencalonan Ahmad Luthfi dr kontestasi Pilgub Jawa Tengah krn diduga kuat menggunakan aparatur daerah utk mendukungnya di Pilgub. Dampak dr pelanggaran UU yg dilakukan Mulyono dlm upaya meloloskan anaknya mmg akan jd tradisi buruk bg Demokrasi Indonesia. https://t.co/JuphNehtG7;positif;rpdn minta kpu gugurkan pencalonan ahmad luthfi dr kontestasi pilgub jawa tengah krn diduga kuat menggunakan aparatur daerah utk mendukungnya di pilgub dampak dr pelanggaran uu yg dilakukan mulyono dlm upaya meloloskan anaknya mmg akan jd tradisi buruk bg demokrasi indonesia;1;rpdn minta kpu gugurkan pencalonan ahmad luthfi dr kontestasi pilgub jawa tengah krn diduga kuat menggunakan aparatur daerah utk mendukungnya di pilgub dampak dr pelanggaran uu yg dilakukan mulyono dlm upaya meloloskan anaknya mmg akan jd tradisi buruk bg demokrasi indonesia;rpdn meminta kpu gugurkan pencalonan ahmad luthfi dari kontestasi pilgub jawa tengah karena diduga kuat menggunakan aparatur daerah untuk mendukungnya di pilgub dampak dari pelanggaran uu yang dilakukan mulyono dalam upaya meloloskan anaknya memang akan jadi tradisi buruk bang demokrasi indonesia;10
Website Resmi Ahmad Luthfi dan Taj Yasin sebagai pusat informasi. Temukan profil visi-misi hingga berita terbaru seputar Ahmad Luthfi dan Taj Yasin. Kunjungi sekarang di https://t.co/9ic3Z4gKEd dan jangan lupa ikuti media sosial kami ya! https://t.co/T9COzDY3cL;positif;website resmi ahmad luthfi dan taj yasin sebagai pusat informasi temukan profil visimisi hingga berita terbaru seputar ahmad luthfi dan taj yasin kunjungi sekarang di dan jangan lupa ikuti media sosial kami ya;2;website resmi ahmad luthfi dan taj yasin sebagai pusat informasi temukan profil visimisi hingga berita terbaru seputar ahmad luthfi dan taj yasin kunjungi sekarang di dan jangan lupa ikuti media sosial kami ya;website resmi ahmad luthfi dan taj yasin sebagai pusat informasi temukan profil visimisi hingga berita terbaru seputar ahmad luthfi dan taj yasin kunjungi sekarang di dan jangan lupa ikuti media sosial kami iya;1
MANTAN Presiden Joko Widodo (Jokowi) dipersiapkan menjadi juru kampanye bagi paslon cagub Ahmad Luthfi dan cawagub Taj Yasin Maimoen di Pilgub Jateng 2024. https://t.co/bWS5mkM34z;negatif;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng ;2;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng ;mantan presiden joko widodo jokowi dipersiapkan menjadi juru kampanye bagi paslon cagub ahmad luthfi dan cawagub taj yasin maimoen di pilgub jateng;0
Peci Ireng Kota Magelang Siap memenangkan Ahmad Luthfi dan Gus Yasin untuk Gubernur dan Wakil Gubernur Jawa Tengah 2024-2029. #jawatengah #ahmadluthfi #gusyasin #magelang #peciirengjateng #magelanghits #prabowo https://t.co/TGhFzUh3LM;positif;peci ireng kota magelang siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah ;9;peci ireng kota magelang siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah ;peci ireng kota magelang siap memenangkan ahmad luthfi dan gus yasin untuk gubernur dan wakil gubernur jawa tengah;0
Pelanggaran netralitas dan administrasi diduga dilakukan oleh kubu 02 yaitu kubu Ahmad Luthfi ini harus diusut tuntas agar tidak terjadi lagi dikemudian hari.;negatif;pelanggaran netralitas dan administrasi diduga dilakukan oleh kubu  yaitu kubu ahmad luthfi ini harus diusut tuntas agar tidak terjadi lagi dikemudian hari;1;pelanggaran netralitas dan administrasi diduga dilakukan oleh kubu  yaitu kubu ahmad luthfi ini harus diusut tuntas agar tidak terjadi lagi dikemudian hari;pelanggaran netralitas dan administrasi diduga dilakukan oleh kubu yaitu kubu ahmad luthfi ini harus diusut tuntas agar tidak terjadi lagi dikemudian hari;0
Purnatugas Jokowi Titip Ini ke Cagub Jateng Ahmad Luthfi https://t.co/tVXxOGD1uY;positif;purnatugas jokowi titip ini ke cagub jateng ahmad luthfi;1;purnatugas jokowi titip ini ke cagub jateng ahmad luthfi;purnatugas jokowi titip ini ke cagub jateng ahmad luthfi;0
Santri Pati sudah bergerak mendukung pak Ahmad Luthfi dan Gus Yasin.... Untuk Jateng yang lebih baik maju dan makmur;positif;santri pati sudah bergerak mendukung pak ahmad luthfi dan gus yasin untuk jateng yang lebih baik maju dan makmur;0;santri pati sudah bergerak mendukung pak ahmad luthfi dan gus yasin untuk jateng yang lebih baik maju dan makmur;santri pati sudah bergerak mendukung pak ahmad luthfi dan gus yasin untuk jateng yang lebih baik maju dan makmur;0
