text;sentimen;cleaned_text;missing_words;case_folding;normalized_text;normalized_count
Komunitas driver ojek online se-Jawa Tengah resmi memberi dukungan kepada pasangan calon Gubernur Jenderal TNI (Purn.) Andika M Perkasa dan Hendrar Prihadi alias Hendi.. menyala jendral https://t.co/bNYiXifVlm;positif;komunitas driver ojek online sejawa tengah resmi memberi dukungan kepada pasangan calon gubernur jenderal tni purn andika m perkasa dan hendrar prihadi alias hendi menyala jendral;1;komunitas driver ojek online sejawa tengah resmi memberi dukungan kepada pasangan calon gubernur jenderal tni purn andika m perkasa dan hendrar prihadi alias hendi menyala jendral;komunitas driver ojek online sejawa tengah resmi memberi dukungan kepada pasangan calon gubernur jenderal tni purn andika sama perkasa dan hendrar prihadi alias hendi menyala jenderal;2
Calon Gubernur dan Wakil Gubernur Jawa Tengah Mas Rambo @AndikaPerkasa02 dan Mas @hendrarprihadi bertemu karyawan-karyawan pabrik untuk bersilaturahmi dan menyerap aspirasi. Jateng Perkasa Andika Hendi di hati https://t.co/ILlbhXadpm;positif;calon gubernur dan wakil gubernur jawa tengah mas rambo dan mas bertemu karyawankaryawan pabrik untuk bersilaturahmi dan menyerap aspirasi jateng perkasa andika hendi di hati;3;calon gubernur dan wakil gubernur jawa tengah mas rambo dan mas bertemu karyawankaryawan pabrik untuk bersilaturahmi dan menyerap aspirasi jateng perkasa andika hendi di hati;calon gubernur dan wakil gubernur jawa tengah mas rambo dan mas bertemu karyawankaryawan pabrik untuk bersilaturahmi dan menyerap aspirasi jateng perkasa andika hendi di hati;0
Uhuuy... mantul nih Mas Andika Mas HENDI pilihan nomor satu JATENG PERKASA MAKIN HEBAT ANDIKA - HENDI PILIHAN TEPAT https://t.co/jCZlGPajyD;positif;uhuuy mantul nih mas andika mas hendi pilihan nomor satu jateng perkasa makin hebat andika hendi pilihan tepat;2;uhuuy mantul nih mas andika mas hendi pilihan nomor satu jateng perkasa makin hebat andika hendi pilihan tepat;uhuuy mantul ini mas andika mas hendi pilihan nomor satu jateng perkasa makin hebat andika hendi pilihan tepat;1
Calon gubernur Jawa Tengah Andika Perkasa mampir ke Pasar Ikan Wonosari Demak. Andika sempat bertemu para pedagang dan melihat proses pembuatan ikan asap. #JatengPerkasa https://t.co/g95by2TboN https://t.co/pd2GQbDLVF;negatif;calon gubernur jawa tengah andika perkasa mampir ke pasar ikan wonosari demak andika sempat bertemu para pedagang dan melihat proses pembuatan ikan asap;3;calon gubernur jawa tengah andika perkasa mampir ke pasar ikan wonosari demak andika sempat bertemu para pedagang dan melihat proses pembuatan ikan asap;calon gubernur jawa tengah andika perkasa mampir ke pasar ikan wonosari demak andika sempat bertemu para pedagang dan melihat proses pembuatan ikan sesegera mungkin;1
Momen Calon Gubernur dan Calon Wakil Gubernur Jateng 'Andika Perkasa dan Hendrar Prihadi' bertemu pekerja Sido Muncul di Jawa Tengah. Jateng Menyala #JatengPerkasa #JatengBerSatu https://t.co/527ymmm484;negatif;momen calon gubernur dan calon wakil gubernur jateng andika perkasa dan hendrar prihadi bertemu pekerja sido muncul di jawa tengah jateng menyala;3;momen calon gubernur dan calon wakil gubernur jateng andika perkasa dan hendrar prihadi bertemu pekerja sido muncul di jawa tengah jateng menyala;momen calon gubernur dan calon wakil gubernur jateng andika perkasa dan hendrar prihadi bertemu pekerja sido muncul di jawa tengah jateng menyala;0
Sudah sepantasnya Jawa Tengah dipimpin Rambo Andika Perkasa bukan SAMBO TNI dari rakyat untuk rakyat berjuang bersama rakyat ini https://t.co/BbRH0iVJIf;positif;sudah sepantasnya jawa tengah dipimpin rambo andika perkasa bukan sambo tni dari rakyat untuk rakyat berjuang bersama rakyat ini;1;sudah sepantasnya jawa tengah dipimpin rambo andika perkasa bukan sambo tni dari rakyat untuk rakyat berjuang bersama rakyat ini;sudah sepantasnya jawa tengah dipimpin rambo andika perkasa bukan sambo tni dari rakyat untuk rakyat berjuang bersama rakyat ini;0
Rekam Jejak Andika-Hendi Top Bukan Kaleng-kaleng Di acara Tanglet Andika-Hendi Ketua Umum Pengusaha Jateng Perkasa Hebat Judys Andra pun mengungkapkan dukungannya terhadap Rambo Kuat JATENG Hebat #JatengPerkasa #JatengBerSATU https://t.co/D2cLsa6lNS;positif;rekam jejak andikahendi top bukan kalengkaleng di acara tanglet andikahendi ketua umum pengusaha jateng perkasa hebat judys andra pun mengungkapkan dukungannya terhadap rambo kuat jateng hebat;3;rekam jejak andikahendi top bukan kalengkaleng di acara tanglet andikahendi ketua umum pengusaha jateng perkasa hebat judys andra pun mengungkapkan dukungannya terhadap rambo kuat jateng hebat;rekam jejak andikahendi top bukan kalengkaleng di acara tanglet andikahendi ketua umum pengusaha jateng perkasa hebat judys andra pun mengungkapkan dukungannya terhadap rambo kuat jateng hebat;0
Mengenal lebih dekat sosok calon pemimpin pilihan rakyat Jawa Tengah. Mas Andika Perkasa menggelar acara dialog interaktif bersama kelompok Nelayan UMKM dan masyarakat di kabupaten Demak. #BantengPerkasa https://t.co/uENpDkDwgA;positif;mengenal lebih dekat sosok calon pemimpin pilihan rakyat jawa tengah mas andika perkasa menggelar acara dialog interaktif bersama kelompok nelayan umkm dan masyarakat di kabupaten demak;2;mengenal lebih dekat sosok calon pemimpin pilihan rakyat jawa tengah mas andika perkasa menggelar acara dialog interaktif bersama kelompok nelayan umkm dan masyarakat di kabupaten demak;mengenal lebih dekat sosok calon pemimpin pilihan rakyat jawa tengah mas andika perkasa menggelar acara dialog interaktif bersama kelompok nelayan umkm dan masyarakat di kabupaten demak;0
Calon gubernur Jawa Tengah Nomor urut 1 Andika Perkasa terus menggelar kampanye di berbagai daerah di Jawa Tengah. Mantan panglima TNI itu mengunjungi Kendal bersama sang Istri banyak berdiskusi dengan para nelayan tentang keinginan mereka dan menyerap aspirasi dari para https://t.co/ootm3Ey18M;positif;calon gubernur jawa tengah nomor urut  andika perkasa terus menggelar kampanye di berbagai daerah di jawa tengah mantan panglima tni itu mengunjungi kendal bersama sang istri banyak berdiskusi dengan para nelayan tentang keinginan mereka dan menyerap aspirasi dari para;2;calon gubernur jawa tengah nomor urut  andika perkasa terus menggelar kampanye di berbagai daerah di jawa tengah mantan panglima tni itu mengunjungi kendal bersama sang istri banyak berdiskusi dengan para nelayan tentang keinginan mereka dan menyerap aspirasi dari para;calon gubernur jawa tengah nomor urut andika perkasa terus menggelar kampanye di berbagai daerah di jawa tengah mantan panglima tni itu mengunjungi kendal bersama sang istri banyak berdiskusi dengan para nelayan tentang keinginan mereka dan menyerap aspirasi dari para;0
Elektabilitas Di Pilgub Jateng Tak Lagi Tertinggal Andika-Hendi Ucapkan Terima Kasih. Rambo memang orang baik bangga jadi pendukungnya.️ Andika perkasa: Saya terima kasih banyak karena memang kami sangat membutuhkan (dukungan masyarakat). ;positif;elektabilitas di pilgub jateng tak lagi tertinggal andikahendi ucapkan terima kasih rambo memang orang baik bangga jadi pendukungnya andika perkasa saya terima kasih banyak karena memang kami sangat membutuhkan dukungan masyarakat;0;elektabilitas di pilgub jateng tak lagi tertinggal andikahendi ucapkan terima kasih rambo memang orang baik bangga jadi pendukungnya andika perkasa saya terima kasih banyak karena memang kami sangat membutuhkan dukungan masyarakat;elektabilitas di pilgub jateng tidak lagi tertinggal andikahendi ucapkan terima kasih rambo memang orang baik bangga jadi pendukungnya andika perkasa saya terima kasih banyak karena memang kami sangat membutuhkan dukungan masyarakat;1
Ceria riang gembira berbaur bersama masyarakat dalam setiap kunjungan nya menambah rasa cinta dan kepercayaan pada Andika Perkasa dan Hendrar Prihadi untuk memimpin Jateng. Andika - Hendi no. 1 Jateng Maju. https://t.co/7UWhGTCjIM;positif;ceria riang gembira berbaur bersama masyarakat dalam setiap kunjungan nya menambah rasa cinta dan kepercayaan pada andika perkasa dan hendrar prihadi untuk memimpin jateng andika hendi no  jateng maju;3;ceria riang gembira berbaur bersama masyarakat dalam setiap kunjungan nya menambah rasa cinta dan kepercayaan pada andika perkasa dan hendrar prihadi untuk memimpin jateng andika hendi no  jateng maju;ceria riang gembira berbaur bersama masyarakat dalam setiap kunjungan nya menambah rasa cinta dan kepercayaan pada andika perkasa dan hendrar prihadi untuk memimpin jateng andika hendi nomor jateng maju;1
Jangan lupa warga Jawa Tengah pilih Andika-Hendi jangan yg lain untuk menuju Jateng Perkasa https://t.co/8Eow9IHKsW;positif;jangan lupa warga jawa tengah pilih andikahendi jangan yg lain untuk menuju jateng perkasa;1;jangan lupa warga jawa tengah pilih andikahendi jangan yg lain untuk menuju jateng perkasa;jangan lupa warga jawa tengah pilih andikahendi jangan yang lain untuk menuju jateng perkasa;1
Momen keakraban Bapak Andika Perkasa dan Ibu Hetty ketika menyapa warga Kendal. Ramah dan rendah hati ikut berbaur bersama masyarakat. Andika - Hendi no. 1 Jateng maju. https://t.co/TCjdvtrFqs;positif;momen keakraban bapak andika perkasa dan ibu hetty ketika menyapa warga kendal ramah dan rendah hati ikut berbaur bersama masyarakat andika hendi no  jateng maju;3;momen keakraban bapak andika perkasa dan ibu hetty ketika menyapa warga kendal ramah dan rendah hati ikut berbaur bersama masyarakat andika hendi no  jateng maju;momen keakraban bapak andika perkasa dan ibu hetty ketika menyapa warga kendal ramah dan rendah hati ikut berbaur bersama masyarakat andika hendi nomor jateng maju;1
Calon Gubernur Jawa Tengah Nomor Urut 1 Andika Perkasa menyampaikan bahwa ekspansi perusahaan di Jawa Tengah bisa mengurangi pengangguran. Hal itu disampaikan dalam kunjungannya ke salah satu pabrik di Kabupaten Magelang Selasa (15/10/2024). Menurut Andika Perkasa ekspansi https://t.co/e4vbBaIuTp;positif;calon gubernur jawa tengah nomor urut  andika perkasa menyampaikan bahwa ekspansi perusahaan di jawa tengah bisa mengurangi pengangguran hal itu disampaikan dalam kunjungannya ke salah satu pabrik di kabupaten magelang selasa  menurut andika perkasa ekspansi;3;calon gubernur jawa tengah nomor urut  andika perkasa menyampaikan bahwa ekspansi perusahaan di jawa tengah bisa mengurangi pengangguran hal itu disampaikan dalam kunjungannya ke salah satu pabrik di kabupaten magelang selasa  menurut andika perkasa ekspansi;calon gubernur jawa tengah nomor urut andika perkasa menyampaikan bahwa ekspansi perusahaan di jawa tengah bisa mengurangi pengangguran hal itu disampaikan dalam kunjungannya ke salah satu pabrik di kabupaten magelang selasa menurut andika perkasa ekspansi;0
Kunjungi PT Pandatex Andika Perkasa Disambut Meriah Ribuan Buruh di Magelang Pak Andika bersama istri melakukan kunjungan kerja ke PT Pandatex dalam rangka bersilaturahmi dan menyerap aspirasi dari para pekerja pabrik. https://t.co/ocwrgh5CTA https://t.co/wTBRfS7Zgt;positif;kunjungi pt pandatex andika perkasa disambut meriah ribuan buruh di magelang pak andika bersama istri melakukan kunjungan kerja ke pt pandatex dalam rangka bersilaturahmi dan menyerap aspirasi dari para pekerja pabrik;2;kunjungi pt pandatex andika perkasa disambut meriah ribuan buruh di magelang pak andika bersama istri melakukan kunjungan kerja ke pt pandatex dalam rangka bersilaturahmi dan menyerap aspirasi dari para pekerja pabrik;kunjungi pt pandatex andika perkasa disambut meriah ribuan buruh di magelang pak andika bersama istri melakukan kunjungan kerja ke pt pandatex dalam rangka bersilaturahmi dan menyerap aspirasi dari para pekerja pabrik;0
Andika Perkasa - Hendrar Prihadi no. 1 pilihan terbaik untuk Jateng satu. Menyala Abangku https://t.co/eJ7ZXKbwjL;positif;andika perkasa hendrar prihadi no  pilihan terbaik untuk jateng satu menyala abangku;3;andika perkasa hendrar prihadi no  pilihan terbaik untuk jateng satu menyala abangku;andika perkasa hendrar prihadi nomor pilihan terbaik untuk jateng satu menyala abangku;1
Berkunjung ke Kabupaten Batang pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) disambut hangat oleh warga dengan pertunjukan Tarian Kuda Lumping. Kesenian tradisional ini menjadi simbol kebersamaan dan https://t.co/GKfOJqsb25;negatif;berkunjung ke kabupaten batang pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut  andika perkasa dan hendrar prihadi andikahendi disambut hangat oleh warga dengan pertunjukan tarian kuda lumping kesenian tradisional ini menjadi simbol kebersamaan dan;2;berkunjung ke kabupaten batang pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut  andika perkasa dan hendrar prihadi andikahendi disambut hangat oleh warga dengan pertunjukan tarian kuda lumping kesenian tradisional ini menjadi simbol kebersamaan dan;berkunjung ke kabupaten batang pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut andika perkasa dan hendrar prihadi andikahendi disambut hangat oleh warga dengan pertunjukan tarian kuda lumping kesenian tradisional ini menjadi simbol kebersamaan dan;0
DPC PDI Perjuangan Purworejo bergerak serentak untuk memenangkan pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) serta pasangan calon Bupati dan Wakil Bupati Purworejo nomor urut 2. Yuli Hastuti dan Dion Agasi https://t.co/pLscy2goNY;positif;dpc pdi perjuangan purworejo bergerak serentak untuk memenangkan pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut  andika perkasa dan hendrar prihadi andikahendi serta pasangan calon bupati dan wakil bupati purworejo nomor urut  yuli hastuti dan dion agasi;3;dpc pdi perjuangan purworejo bergerak serentak untuk memenangkan pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut  andika perkasa dan hendrar prihadi andikahendi serta pasangan calon bupati dan wakil bupati purworejo nomor urut  yuli hastuti dan dion agasi;dpc pdi perjuangan purworejo bergerak serentak untuk memenangkan pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut andika perkasa dan hendrar prihadi andikahendi serta pasangan calon bupati dan wakil bupati purworejo nomor urut yuli hastuti dan dion agasi;0
Bukan seberapa mahal barang yang diberikan tapi nilai ketulusan dan cinta dari yang memberi. Andika Perkasa - Hendrar Prihadi dengan rekam jejak kepemimpinan yang teruji siap mengayomi dan melayani warga Jateng. Andika - Hendi no. 1 Jateng Maju https://t.co/YK57zRMlZo;positif;bukan seberapa mahal barang yang diberikan tapi nilai ketulusan dan cinta dari yang memberi andika perkasa hendrar prihadi dengan rekam jejak kepemimpinan yang teruji siap mengayomi dan melayani warga jateng andika hendi no  jateng maju;4;bukan seberapa mahal barang yang diberikan tapi nilai ketulusan dan cinta dari yang memberi andika perkasa hendrar prihadi dengan rekam jejak kepemimpinan yang teruji siap mengayomi dan melayani warga jateng andika hendi no  jateng maju;bukan seberapa mahal barang yang diberikan tapi nilai ketulusan dan cinta dari yang memberi andika perkasa hendrar prihadi dengan rekam jejak kepemimpinan yang teruji siap mengayomi dan melayani warga jateng andika hendi nomor jateng maju;1
Nah ini... Bukti nyata Jateng gak butuh Sambo Jateng Perkasa bersama Andika - Hendi. Rambo bukan sebatas body bahkan hati berpihak pada rakyat membela warga tertindas dan yg terpinggirkan. Hensem nih survei Jateng Menyala https://t.co/8XiDbfnuhR;positif;nah ini bukti nyata jateng gak butuh sambo jateng perkasa bersama andika hendi rambo bukan sebatas body bahkan hati berpihak pada rakyat membela warga tertindas dan yg terpinggirkan hensem nih survei jateng menyala;2;nah ini bukti nyata jateng gak butuh sambo jateng perkasa bersama andika hendi rambo bukan sebatas body bahkan hati berpihak pada rakyat membela warga tertindas dan yg terpinggirkan hensem nih survei jateng menyala;nah ini bukti nyata jateng enggak butuh sambo jateng perkasa bersama andika hendi rambo bukan sebatas body bahkan hati berpihak pada rakyat membela warga tertindas dan yang terpinggirkan hensem ini survei jateng menyala;3
