text;sentimen
Adik dari Andhika Perkasa adalah seorang anggota kepolisian Kombes Pol Bhirawa Braja Paksa Buzzer PDIP timses Andhika Perkasa apa berani melabelisasi adiknya Andhika dengan sebutan Sambo Kakaknya rambo adiknya sambo Hentikan labelisasi demi pembusukan kontestasi *FYI;netral
Ternyata masyarakat Jawa Tengah lebih suka sama Pak Andika Perkasa... https://t.co/RJOxvZUoQw;positif
MENYALA PERANG BINTANG DI PILKADA JAWA TENGAH Top 01 Andika Perkasa berbintang empat memiliki latar belakang pendidikan gak kaleng-kaleng https://t.co/dsjYgCJoo8;netral
Selamat berjuang pak Andika perkasa dan pak Hendar Prihadi di debat perdana PILKADA CAGUB CAWAGUB JATENG.RABU 30.OKTOBER 2024 JAM.19 00 WIB;netral
DEBAT PERTAMA ! Cagub - Cawagub JATENG Rabu 30 Oktober 2024 Untuk Jateng Perkasa yuks gasskeun bolo ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/Fikgvy0Yh3;netral
Ini Janji Andika Perkasa untuk Kesejahteraan Buruh di Jateng Sambangi Banjarnegara calon gubernur Jawa Tengah nomor urut satu @AndikaPerkasa02 melakukan kunjungan ke pabrik rambut palsu milik PT Hanmi Hair Internasional 2 yang berlokasi di Desa Kutayasa Kecamatan Madukara https://t.co/XgPQZGjoQC;netral
Andika Perkasa Jelang Debat Perdana Pilgub Jateng: Saya Masih Keliling Menemui Warga Diketahui pada pemilihan Gubernur Jawa Tengah Calon Gubernur Jawa Tengah @AndikaPerkasa02 berpasangan dengan Calon Wakil Gubernur Jawa Tengah Hendrar Prihadi keduanya diusung oleh satu partai https://t.co/Dpi0CAxx28;netral
Pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah (Jateng) nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) menyiapkan Langkah untuk mewujudkan kesejahteraan petani Jateng salah satunya dengan membuat semacam bulog untuk membeli hasil panen dari para petani https://t.co/C8d4iym9e8;positif
Tak Mau Yang Lain. Tetap optimis semangat dukung Pak Andika Perkasa untuk menjadi Gubernur Jawa Tengah. Andika - Hendi no. 1 untuk Jateng yang lebih baik dan maju. https://t.co/TeNGOgbxnf;positif
Cagub Jateng Mas Andika Perkasa mengunjungi Obyek Wisata Guci yang lagi digandrungi para wisatawan lokal maupun luar daerah. Saat bersamaan dukungan pun datang dari para pelaku ekonomi disekitar kepada Mas Andika-Mas Hendi. Ayo kita kawal pasangan ini sampe menang di Pilgub https://t.co/qJA2pAKQMn;netral
Yang lain memilih mengumpulkan kades mas Rambo memperjuangkan nasib buruh dan rakyat Tanpa fasilitas negara tanpa penyalahgunaan kepentingan Semangat mas Andika Perkasa tetap beritegritas https://t.co/gIA0HaXqJu;netral
Mau Ikut Program Prabowo? Hendi Tunggu Aturan Cawagub Jateng nomor 1 @hendrarprihadi menjawab terkait tantangan pemerintahannya jika ia dan Andika Perkasa terpilih jadi pemimpin Jateng. Salah satu tantangan adalah jumlah Kabinet Merah Putih Presiden Prabowo yang sangat banyak https://t.co/qOMvDw41BJ;negatif
Cagub Jawa Tengah Andika Perkasa saat ini tengah aktif berkunjung ke berbagai wilayah di Jawa Tengah. Dalam kunjungannya ia sering didampingi oleh istri tercinta Hetty Perkasa. Baru-baru ini Andika mengunjungi Obyek Guci di Kabupaten Tegal. Ia berinteraksi dengan pedagang di https://t.co/IBLoUvYBqC;netral
Info A666 Terjadi ada gerakan massa yang di mobilisasi oleh kepada desa Sukoharjo Jawa Tengah Di acara sosialisasi perlindungan dan jaminan sosial bagi pekerja rentan. Mobilisasi tersebut untuk pemenangan calon bupati Etik dan Calon Gubernur Jawa Tengah Andika Perkasa. https://t.co/pTmZpuZcou;negatif
Admin Jateng (aku yo kader PDIP) mendukung pak Andika Perkasa dadi Jateng 1. Dukung ora mergo kader tapi mergo de e spek capres 2029 sing mumpuni nek dijak adu mekanik mas Gibran. Werjo lan Wercok jane meh podo. Tapi wercok marai luwih mangkel dalam kehidupan bermasyarakat https://t.co/xeuLqACtke;positif
Beginilah jadinya kalau sang juara Chris Jon dan sang rambo Andika Perkasa olahraga bersama. https://t.co/DigLgAPx5j;netral
Debat Pertama Pilgub Jateng 2024 telah usai 1. Andika M Perkasa dan Hendrar Prihadi 2. Ahmad Luthfi - Taj Yasin Bagaimana pendapat kalian soal debat kali ini? https://t.co/159ONSH9mI;netral
CALON GUBERNUR JAWA TENGAH ANDIKA PERKASA MELEPASKAN MERPATI SEBAGAI SIMBOL PERDAMAIAN. ACARA INI DILAKUKAN USAI BERTEMU DENGAN PARA PENDUKUNGNYA DI RUMAH JUANG PEMENANGAN ANDIKA HENDI DI PURWOKERTO. https://t.co/00SfZAArbk;netral
Calon gubernur (Cagub) Jawa Tengah (Jateng) nomor urut 1 Andika Perkasa menyampaikan visi misi pada debat perdana pasangan calon (paslon) Gubernur Jateng 2024. Untuk mengawali penyampaian visi misinya Andika sempat menyinggung perbaikan kesejahteraan masyarakat Jawa Tengah https://t.co/b58bEV74pI;positif
Bukti Andika Perkasa seorang biseksual. Biseksual bukan dalam artian tertarik pada lawan sekaligus sesama jenis tetapi tertarik pada (otot) biseps. https://t.co/NTIpa4HgqB;negatif
@tham878 Apa masih kurang cukup dukungan puluhan partai utk mengepung seorang Andika Perkasa sehingga harus meminta mantan presiden ini utk jadi jurkam? Ayo warga Jateng pilih gubernurmu dgn bijak. https://t.co/TRFZK0DbTo;netral
Jangan lewatkan debat pertama Pilgub Jawa Tengah Andika Hendi vs boneka 12 partai. Temanya pelayanan publik tapi salah satu cagubnya yg saat jadi pejabat pernah seenaknya nangkapin puluhan warga Wadas yg ga bersalah. Rambo untuk Jateng perkasa ️ https://t.co/COqEsXg97H;positif
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa menghadiri Gebyar Ebeg Nusantara di Lapangan Krida Nusantara Kecamatan Cilacap Utara Sabtu (26/10/2024). Kehadiran Andika Perkasa disambut hangat oleh pekerja seni budaya Ebeg Lengger Sinden dan Gamelan. Gebyar Ebeg https://t.co/xW5hsft4ag;netral
salut dan bangga sama Andika Perkasa di debat barusan penyampaian program dan menjawab permasalahan jateng dengan sangat kritis humble dan tenang. gue percaya jateng akan lebih aman dan nyaman di bawah kepimpinan beliau.;positif
Kalo bukan karena kekuatan besar lalu siapa yang NYURUH mereka untuk MERUSAK baliho Andika Perkasa? Kalo bukan karena ANCAMAN dan ketidaknetralan pihak penguasa lalu siapa yang bisa mengundang kepala desa untuk diorganisir mendukung calon tertentu Mereka sejatinya TAKUT https://t.co/wGVxw9v4sy;negatif
Momen kedatangan Andika Perkasa Cagub nomor urut 1. Andika tiba paling pertama dengan mobil rantis pukul 17.30 WIB atau satu setengah jam sebelum debat di mulai. https://t.co/YGR9veAe8I;netral
Tak berbelit-belit to the point lugas. Pemimpin itu harus begini langkah tepat tanpa embel-embel imajinasi. Gubernur Jateng 2024-2029 Andika Perkasa. Jateng Satu Menyala https://t.co/IEXRUtvOLA;netral
AMBYARRR..!! Bawaslu Kota Semarang membubarkan Paguyuban Kades se-Kabupaten Kendal yg diduga memobilisasi para Kades utk mendukung pasangan Ahmad Luthfi. Pembubaran ini berawal dr laporan Tim Kuasa Hukum Andika Perkasa-Hendi Jhon Ricard yg mensinyalir adanya dugaan kampanye https://t.co/99TE6pcDT8;negatif
Andika Perkasa Buka Suara Soal Penggerebekan Acara Kades se-Jawa Tengah oleh Bawaslu Calon gubernur Jawa Tengah nomor urut 1 Andika Perkasa mengapresiasi kinerja Bawaslu Jawa Tengah yang menindak tegas pertemuan para kades se-Jawa Tengah di Semarang beberapa waktu lalu. https://t.co/MPBVIfzAiq;netral
Andika Perkasa mengatakan jika terpilih jadi Gubernur ia ingin meningkatkan penilaian integritas KPK dan ingin memastikan para pelayan publik birokrasi dari tingkat kota dan desa berjalan baik.;positif
Pasangan calon gubernur dan wakil gubernur Jawa Tengah nomor urut 1 Andika M. Perkasa dan Hendrar Prihadi (Hendi) berikan kalimat penutup dalam debat publik pertama Pilgub Jateng yang disiarkan langsung di Metro TV pada Rabu 30 Oktober 2024. Hendi menyampaikan membangun Jawa tidaklah mudah https://t.co/Ae7k6wxjDH;netral
@JhondeeMinang Apapun beritanya saya tetap mendukung pak Andika perkasa semangat jenderal !;positif
Calon Gubernur Jawa Tengah Andika Perkasa menjanjikan akses internet yang lebih baik di seluruh desa di Jawa Tengah. Andika juga tidak menutup kemungkinan untuk bekerja sama dengan penyedia jasa internet masa kini yang sudah menggunakan teknologi satelit. #AndikaPerkasa https://t.co/Mcc0ihwgSP;positif
Saat Andika Perkasa menyampaikan paparan pasangan 02 Luthfi-Yasin sibuk Ngobrol dan lihat CONTEKAN Sepanjang debat selalu begini harusnya pasangan 02 memperhatikan etika debat dan menghormati lawan debat https://t.co/uBEtWKhrKB;negatif
Hal itu diungkapkan oleh calon gubernur (cagub) nomor urut 1 Andika Perkasa dalam debat perdana Pilkada 2024. Ia menyebut akan memberlakukan reward and punishment untuk meningkatkan pelayanan publik. Sedangkan Ahmad Luthfi cagub nomor urut 2 akan memperbanyak mal pelayanan https://t.co/R2RXIkbyG2;netral
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa mengunjungi dan menyerap aspirasi para pekerja Pabrik MPS Sampoerna di Majenang. Dalam kunjungannya Andika Perkasa mengatakan bahwa ada dua hal yang membuat dirinya kagum. Pertama 98% karyawan di sini adalah perempuan yang https://t.co/6cbjTcZ6PA;netral
"Pak Andika Rambo Perkasa menyapa anak² muda yg sedang bermain futsal di Purwokerto. Pesan pak Andika; bagi yg sdh sepuh² mainnya slow aja ya... Siap paak... #jatengperkasa https://t.co/Z6ueQPJfsN";netral
Cagub @AndikaPerkasa02 Kagum Suasana Pasar Rakyat GOR Satria Purwokerto Diajak Foto Selfie Main Futsal Hingga Borong Jajanan Calon Gubernur Jawa Tengah nomor urut satu Andika Perkasa bersama istri menyambangi lokasi Car Freday (CFD) dan Pasar Rakyat kawasan GOR Satria https://t.co/xsJVdt4rak;netral
"Harta kekayaan Puan 552 8M lebih kaya dari Mak Banteng hanya 214M &amp; Andika Perkasa 178M menurut eloo wajar gk ?";negatif
Persiapan menghadapi debat Pilgub Jateng ala Pak Andika Perkasa... https://t.co/MVQ2xgiiS9;netral
Ternyata HOAX yang mereka sebar tentang Andika Perkasa adalah bentuk rasa PANIK atas hasil lembaga survey LSI Elektabilitas Andika Perkasa sudah melampaui Lutfi di Jawa Tengah 47 4% Padahal Kepala2 desa sudah digerakkan baliho Andika DIBERANGUS dibantu oknum pula Ayo https://t.co/AygG2hRDvz;negatif
#JatengPerkasa bersama Andika Perkasa Sosok Jenderal TNI (purn) yg berprinsip dari rakyat untuk rakyat dan bersama rakyat. Sosok yg diidam-idamkan rakyat Jateng untuk menjadi pemimpin mereka. https://t.co/gyWJcLPhG3;positif
Dalam Debat Cagub dan Cawagub Jawa Tengah calon gubernur Jawa Tengah Andika Perkasa menyampaikan visi misinya yang berfokus pada peningkatan indeks demokrasi pelayanan publik dan pemerataan pendidikan di Jawa Tengah yang kini mengalami kesenjangan. #AndikaPerkasa https://t.co/UahrbyXULM;positif
Dalam mencapai 17 target Suistainable Development Goals calon gubernur Jawa Tengah Andika Perkasa akan meningkatkan hubungan kemitraan dengan sektor privat pemerintah kabupaten dan kota di Jawa Tengah serta khususnya dengan pemerintah pusat. #AndikaPerkasa #HendrarPrihadi https://t.co/axx02zEuIN;netral
Cagub Jateng 'Andika Perkasa' Menyapa anak muda purwokerto yang sedang main futsal. Tidak ada basa basi Senyuman2 itu tulus dari hati. Jawa Tengah butuh Andika-Hendi #JatengPerkasa https://t.co/HceGmI96lP;netral
Pasangan calon gubernur dan calon wakil gubernur Jawa Tengah Andika Perkasa-Hendrar Prihadi menyinggung indeks demokrasi yang menurun saat debat Pilkada Jateng Rabu (30/10/2024).;negatif
Calon gubernur Jawa Tengah nomor urut 2 Andika Perkasa di debat perdana Pilkada Jawa Tengah menyinggung permasalahan pendidikan di Jawa Tengah. Hal tersebut dikarenakan adanya kesenjangan di beberapa daerah. Andika menilai persoalan Pendidikan ini menjadi fokus penting bagi visi misi kami https://t.co/24TWffXEHC;positif
Ketua Umum PDI Perjuangan Ibunda Megawati Soekarnoputri meminta seluruh Kader Partai di Jawa Tengah untuk memenangkan Calon Gubernur-Calon Wakil Gubernur Jateng Andika Perkasa-Hendrar Prihadi serta Calon Bupati-Wakil dan Walikota-Wakil dari PDI Perjuangan di Pilkada 2024. https://t.co/EMghCsPIPR;positif
Opening yang ciamik dari Mas Rambo di debat Pilgub Jawa Tengah kali ini Penuh dengan DATA dan FAKTA bukan sekadar asal bicara besar saja Andika Perkasa optimis #JatengPerkasa https://t.co/0R20Wzbgzo;netral
Woowww perlahan tapi pasti elektabilitas Andika Perkasa - Hendi telah melampaui Ahmad Luthfi - Yasin https://t.co/Uemp0MP9ES;positif
Cagub dan Cawagub Jateng 'Andika Perkasa dan Hendrar Prihadi(Hendi) bersama Generasi Z di Galeri Dian Pelangi. Kata Pak Andika generasi muda saat ini memiliki inovasi dan kreativitas ala mereka sendiri jadi kita harus yakin bahwa masa depan industri kreatif di tangan mereka https://t.co/tE6RVYJMat;netral
Calon gubernur Jawa Tengah Andika perkasa lihat akhlaknya.️ https://t.co/6RaLONqlmx;netral
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa bersama KH Umar Wahid Hasyim bersilaturahmi ke Pondok Pesantren Al Itqon Bugen Kelurahan Tlogosari Wetan Kecamatan Pedurungan Senin (21/10/2024). Kedatangan mereka mendapatkan sambutan baik dari para kiai pesantren https://t.co/qC4eDoStIf;positif
Cagub Jawa Tengah nomor urut 1 Andika Perkasa mengatakan jika terpilih menjadi Gubernur Jateng beliau ingin meningkatkan penilaian integritas KPK dan ingin memastikan para pelayan publik birokrasi dan tingkat kota dan desa berjalan baik. https://t.co/LqIxdnVyFa;positif
"@DoankWarto Harta kekayaan Puan 552 8M lebih kaya dari Mak Banteng hanya 214M &amp; Andika Perkasa 178M menurut eloo wajar gk ?";negatif
Strategi Andika Perkasa Demi Tingkatkan Layanan Publik Warga Jateng Calon gubernur Jawa Tengah nomor urut 1 @AndikaPerkasa02 berjanji menerapkan sistem reward dan punishment bagi aparatur pelayan publik di provinsi tersebut. Ia menekankan pentingnya integritas serta efisiensi https://t.co/T9NwDB6I48;positif
DPC PDI Perjuangan Surakarta bersinergi dengan Gen Z Banjarsari untuk memenangkan pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) serta pasangan calon Wali Kota dan Wakil Wali Kota Surakarta nomor urut 1 https://t.co/l1fPCI7rZQ;positif
Cagub-Cawagub Jateng Andika Perkasa-Hendrar Prihadi mengunjungi Ponpes Asasul Huda Batang. Alhamdulillah Beliau berdua dan rombongan disambut dengan gembira dan penuh kehangatan. Andika-Hendi untuk Jateng #JagengPerkasa #JatengBerSATU https://t.co/CWrghlagpa;netral
Andika tetap PERKASA meski lawan menggerakkan oknum kepala desa menggerakkan oknum aparat memberangus baliho dan memproduksi HOAX Tapi Mas Rambo tetap dihati RAKYAT Dipuji tidak terbang dicaci tidak jatuh https://t.co/g7T1jpZn5T;positif
Andika Perkasa Resmikan Ponpes El Bayan 2 di Cilacap Di tempat ini @AndikaPerkasa02 dan wakilnya bertemu dengan pengasuh ponpes dan ratusan santri. Sabtu (26/10/2024). Andika juga meresmikan Pondok Pesantren El Bayan 2 yang terletak di Bukit Petir Desa Bener Majenang https://t.co/ghelt4SQgJ;netral
Tak terbantah... Garis wajah dan pancaran cahaya muka Andika Perkasa ...Aura Presiden. Jateng Gayeng Wibawa Indonesia. 27 November Full Jateng Perkasa https://t.co/0hx85besR6;positif
Setelah Memaksa Kepala Desa Dan Digagalkan Mereka Mulai Menyebarkan HOAX Tentang Pak Andika Perkasa Ciri-ciri kalu mereka mulai PANIK atas hasil lembaga survey LSI Elektabilitas Andika Perkasa sudah melampaui Lutfi di Jawa Tengah 47 4% @AndikaPerkasa02 @hendrarprihadi Jateng https://t.co/71OTjadGdA;negatif
DIFITNAH dengan HOAX nyatanya kecintaan RAKYAT dan AKAR RUMPUT justru semakin besar kepada Andika Perkasa dan Hendrar Prihadi Maaf mas Rambo ga sempat membalas HOAX dan FITNAH kalian Mas Rambo dan mas Hendi sibuk bertemu rakyat buruh petani pegawai bukan kepala desa https://t.co/3SXbxuOR6m;positif
Ini yg bikin Mulyono @jokowi harus turun kelas dari presiden jadi BuzzeRP dari katanya guru bangsa jadi jurkam kepala daerah. Pengerahan kepala desa ga ngaruh warga Jateng makin cinta Andika Perkasa. Purbalingga menyala kades-kades merana. Rambo untuk #JatengPerkasa https://t.co/5eSJLtPIb5;netral
Dimana² masyarakat menyambut hangat dan antusias kedatangan Cagub - Cawagub Jateng 01 Jateng Bersatu untuk Kuat dan Perkasa ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/hRyGeCS8NK;positif
Saat Cagub dan Cawagub Jateng Andika Perkasa dan Hendrar Prihadi mengunjungi Kabupaten Batang . di suguhkan joged TikTok versi kearifan lokal kata Pak Hendi Andika-Hendi untuk Jateng #JatengPerkasa https://t.co/Hr59EN9Y5B;netral
Tim hukum paslon Cagub dan Cawagub Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi (Andika-Hendi) mengungkapkan dugaan kuat adanya sejumlah oknum polisi terlibat dalam pengerahan kepala desa (kades) pada Pemilu Kepala Daerah (Pilkada) Jawa Tengah. Koordinator Tim hukum https://t.co/AatT5ffDkk;negatif
Yuk gas stay tune nonton Debat Pilgub Jawa Tengah kita lihat visi misi Andika Perkasa - Hendi untuk Jawa Tengah Perkasa https://t.co/bE5Zim9mwr;netral
Luar biasa nih Jateng Pokoknya Andika yg punya ya Jawa Tengah Yakin makin kuat dan perkasa karena ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/8cYfp9oKkR;positif
Visi misi Andika Perkasa - Hendrar Prihadi ini keren banget mulai dari kesejahteraan pendidikan pelayanan publik dan lain-lain semua dikemas dalam bahasa yang mudah dipahami dan dengan penyampaian yang tidak berbelit-belit. Andika-Hendi menyala . . . || #JatengPerkasa https://t.co/WWoTXBRc6V;positif
Generasi muda siap meramaikan debat Pilgub Jateng dengan menyuarakan dukungannya untuk Andika Perkasa dan Hendrar Prihadi. Siap gaspolll menuju #JawaTengahPerkasa bersama Andika Hendi https://t.co/Z2gTmSNhJC;netral
Andika Perkasa Merasa Bangga bisa melihat langsung komitmen luar biasa dari pabrik MPS Sampoerna di Majenang Cilacap. Jawa Tengah. Ada dua hal yang membuat saya kagum: Pertama 98% karyawan di sini adalah perempuan - bukti nyata pemberdayaan dan kesempatan kerja yang setara. https://t.co/X1wY0ipJ1h;netral
Andika Perkasa calon Gubernur Jawa Tengah nomor urut 1 menyatakan komitmennya untuk mengangkat seni tradisional seperti ebeg atau kuda lumping ke kancah internasional. Dalam kampanyenya ia menjelaskan bahwa kesenian lokal memiliki nilai budaya tinggi yang dapat menarik https://t.co/CqkO1BJ7Yh;netral
Sosok Andika Perkasa tegas memimpin lembut bersama anak anak. Bahagia dan sehat selalu Bapak Andika Perkasa dan keluarga. Andika Hendi untuk Jateng 1 https://t.co/6zpDy6jDX9;positif
Para Cawagub Jateng masing-masing paslon saling mendominasi ini sebenarnya yang Cagub siapa? Pak Andika Perkasa dan Pak Ahmad Luthfi kurang menarik nih debatnya hee https://t.co/nFjCHS9D5z;negatif
Info penting Ahmad Luthfi baru aja dapat penghargaan bapak santri Jawa Tengah. Cuma yg jadi pertanyaan kalo bapak santrinya seperti ini bgmn dgn santrinya? Maaf cuma nanya sappo. Krn setauku santri itu adabnya bagus. Tetap Andika Perkasa Rambo #JatengPerkasa . https://t.co/HJxQwZhz22;netral
Tim hukum pasangan Calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi (Andika-Hendi) pertanyakan kinerja Bawaslu terkait temuan dugaan konsolidasi dan pengerahan perangkat Pemerintah Desa dalam kegiatan Pilkada Jawa Tengah. Koordinator https://t.co/NqlBEYCVto;negatif
Masyarakat Jateng bakal bahagia punya Gubernur dari TNI mas Andika perkasa..suami istri orangnya tidak sombong... Semangat pak @AndikaPerkasa02 dan mas @hendrarprihadi . @PDI_Perjuangan https://t.co/GafBqgERi9;netral
Ceritamu hanya ngarang menjatuhkan lawan. Dulu sy tetangga dg keluarga Om Andika Perkasa di Bearland Matraman dan satu gereja. Pak Andika bergaul luas terbuka bukan type tertutup/Introvert. Sejak pacaran dgn bu Hetty putri pak Hendropriyono s/d saat ini selalu berduaan.;netral
