normalized_text,sentimen
setelah memaksa kepala desa dan digagalkan mereka mulai menyebarkan isu bohong tentang pak andika perkasa ciriciri kalau mereka mulai panik atas hasil lembaga survey lsi elektabilitas andika perkasa sudah melampaui lutfi di jawa tengah jateng,negatif
difitnah dengan isu bohong nyatanya kecintaan rakyat dan akar rumput justru semakin besar kepada andika perkasa dan hendrar prihadi maaf mas rambo enggak sempat membalas isu bohong dan fitnah kalian mas rambo dan mas hendi sibuk bertemu rakyat buruh petani pegawai bukan kepala desa,positif
ini yang bikin mulyono harus turun kelas dari presiden jadi buzzerp dari katanya guru bangsa jadi jurkam kepala daerah pengerahan kepala desa enggak berpengaruh warga jateng makin cinta andika perkasa purbalingga menyala kadeskades merana rambo untuk,negatif
dimana² masyarakat menyambut hangat dan antusias kedatangan cagub cawagub jateng jateng bersatu untuk kuat dan perkasa andika hendi yang terbaik untuk jateng,positif
saat cagub dan cawagub jateng andika perkasa dan hendrar prihadi mengunjungi kabupaten batang di suguhkan joged tiktok versi kearifan lokal kata pak hendi andikahendi untuk jateng,negatif
tim hukum paslon cagub dan cawagub jawa tengah nomor urut andika perkasahendrar prihadi andikahendi mengungkapkan dugaan kuat adanya sejumlah oknum polisi terlibat dalam pengerahan kepala desa kades pada pemilihan umum kepala daerah pemilihan kepala daerah jawa tengah koordinator tim hukum,negatif
visi misi andika perkasa hendrar prihadi ini keren banget mulai dari kesejahteraan pendidikan pelayanan publik dan lainlain semua dikemas dalam bahasa yang mudah dipahami dan dengan penyampaian yang tidak berbelitbelit andikahendi menyala,positif
para cawagub jateng masingmasing paslon saling mendominasi ini sebenarnya yang cagub siapa pak andika perkasa dan pak ahmad luthfi kurang menarik ini debatnya hee,negatif
tim hukum pasangan calon gubernur dan wakil gubernur jawa tengah nomor urut andika perkasahendrar prihadi andikahendi pertanyakan kinerja bawaslu terkait temuan dugaan konsolidasi dan pengerahan perangkat pemerintah desa dalam kegiatan pemilihan kepala daerah jawa tengah koordinator,negatif
masyarakat jateng bakal bahagia punya gubernur dari tni mas andika perkasasuami istri orangnya tidak sombong semangat pak,positif
ceritamu hanya mengarang menjatuhkan lawan dulu saya tetangga dengan keluarga om andika perkasa di bearland matraman dan satu gereja pak andika bergaul luas terbuka bukan type tertutupintrovert sejak pacaran dengan bu hetty putri pak hendropriyono sd saat ini selalu berduaan,positif
cagub nomor urut andika perkasa sosok yang dikenal sebagai purnawirawan tni tersebut telah menyelesaikan pendidikannya di bidang kemiliteran dan ilmu umum selain itu andika juga pernah mendapatkan tanda penghargaan bintang mahaputra adipradana dari presiden jokowi,positif
wajah wajah ceria wajah wajah bahagia bertemu dengan cagub andika perkasa terbersit harapan untuk keadaan yang lebih baik kemajuan dan kesejahteraan untuk warga jawa tengah andika hendi jateng hebat dan perkasa,positif
sekarang saya paham kenapa baliho andika perkasa diberangus mereka takut dengan mas rambo yang dekat sekali dengan rakyat mereka tidak mampu sedekat itu dengan rakyat jadi harus bertarung dengan cara kotor pak andika terus berjuang rakyat bersamamu,positif
serap aspirasi petani di semarang andika perkasa janji pertahankan lahan pertanian di jateng kedatangan pasangan cagub jateng nomor urut satu atau hendi ke desa candirejo kecamatan tuntang kabupaten semarang jawa tengah sabtu,positif
debat cagub pertama pemilihan kepala daerah jawa tengah andika hendi untuk jateng perkasa,positif
saat debat pilgub jateng pak andika perkasa akan membawa konsep program membangun jateng yang satunya akan membawa setumpuk surat bukti pelanggaran dan priwitan,negatif
adab yang luar biasa dari seorang andika perkasa mantan panglima tni calon gubernur jawa tengah rambo,positif
calon gubernur jawa tengah nomor urut satu andika perkasa adalah sosok pemimpin yang antikorupsi amanah dan bertanggung jawab menyebabkan tertawa rakyat ditunaikan dengan baik,positif
jangan sampai menyesal dibelakang hari tetap teguh pilih andika perkasa untuk jawa tengah,positif
debat pilgub jawa tengah visi misi pak andika perkasa lebih fokus pada peningkatan indeks demokrasi pelayanan publik dan pemerataan pendidikan di jawa tengah yang kini mengalami kesenjangan menyala jenderal,positif
ada serangan fitnah terhadap andika perkasa pendukungnya bahkan ikut ngeramein aneh sama seperti orang yang enggak setuju yang ngewe di parkiran di videoin tapi ikut nyebar,negatif
disana kades dikumpulkan disini buruh diperjuangkan ini rambo bukan sambo bukan pula mulyono menang atau kalah dengan terhormat andikahendi jateng perkasa,positif
survei dilakukan juli ags hasilnya andika tapi kenapa hanya media ini yang beritakan media besar kemana apa isu bohong atau karena hasilnya jelek bagi penguasa survei terbaru lsi elektabilitas andika perkasa melejit libas nama kaesang amp luthfi,negatif
komandan korea bambang pacul pernah mengatakan bahwa andika perkasa menguat di pdip untuk pilgub jateng kita tahu betul bagaimana tegasnya andika perkasa saat menjabat jadi panglima tni saya satu suara dengan bambang pacul bahwa andika perkasa untuk jateng,positif
pdi perjuangan kemungkinan akan mengusung pak andika perkasa pada pilgub jateng hal ini disampaikan ketua dpd pdip jawa tengah bambang wuryanto yang akrab disapa bambang pacul tadi malam di jateng,positif
pekerja bangunan tersebut bertanya kepada jenderal andika perkasa cara untuk menjadi prajurit tni diketahui juga kuli bangunan tersebut telah putus sekolah selepas sekolah dasar melanjutkan sekolah ke jenjang sampai dan smk sambil bekerja sebagai kuli bangunan,negatif
saya pun satu suara dengan pak bambang pacul agar pak andika perkasa maju di jateng jangan sampai orang mukidi deh kita akhiri dinasti mukidi,negatif
jika pemilihan kepala daerah jateng pilihannya andika perkasa dan kaesang siapa pilihanmu gaes jangan remehkan kaesang lho jika psi bergerak bakal enggak terbendung,negatif
kalau diminta suruh memilih sebenarnya enggak ada yang masuk pilihantapi kalau dibanding² kan dari ke calon itu iya saya memilih jendpurnandika perkasa,positif
sosok andika perkasa dinilai yang paling tepat pasalnya para kader pdip di jateng akan merasa lebih yakin apabila yang bertarung merupakan dua mantan pimpinan institusi keamanan,positif
bambang pacul menyebut andika perkasa telah menjadi topik diskusi di tingkat dpp pdip namun bambang pacul menegaskan bahwa keputusan ini belum final,positif
ada tiga nama andika perkasa bambang pacul dan pak hendi tinggal ibu mega yang memutuskan mungkin akan dilihat dari siapa lawannya,negatif
jaman panglima andika perkasa ada perubahan masalah tinggi badan sempat viral,negatif
enggak ada yang dipilih kecuali andika perkasa pasangan dengan yang lain,positif
pkb akui disodorkan nama eks panglima andika perkasa untuk pilgub jateng,negatif
anaknya dudung pendek gamasuk syarat tni aturannya yang diubah sama andika perkasa,negatif
kalau menurut saya calon gubernur jateng bapak jenderal purnawirawan andika perkasa sama gus yasin,positif
buzzer banteng sedang bekerja keras untuk andika perkasa,negatif
support andika perkasa gubernur jawa tengah,positif
setahu saya pdip juga berniat memberi kesempatan pada orang yang baru gabung untuk jadi cagub misal andika perkasa ahok,positif
hanya ingin tahu pilihan warga jateng dalam pilgub jika dalam pilgub jateng hanya ada calon yaitu andika perkasa kaesang anda pilih siapa jenderal tnipurn hmuh andika perkasa se sama mphil phd kaesang pangarep,negatif
hendi andika pacul semua dijagokan tapi siap saling mendukung siapapun yang dipilih ibu mega mereka ksatria bukan pengkhianat seperti keluarga hendi dukung andika perkasa di pilgub jateng bambang pacul angkat bicara,positif
ayosemangat terus pak andika perkasa sebagai cagub jateng,positif
di pilgub jateng bisa saja terjadi mantan kapolda vs mantan panglima tni nama andika perkasa masih di siapkan antara untuk jateng atau dkj selain itu ada nama hendrar prihadi dari pdip sepertinya pertarungan akan terlihat lebih seimbang bila luthfi vs andika,positif
survey itu ilmiah karena ada metodenya tapi kan banyak yang tidak paham metodenya karenanya banyak lembaga survey memanfaatkan demi cuan tapi sebagai warga jateng aku setuju kalau pak andika perkasa menjadi cagub jateng,positif
andika perkasa yang jelas jangan pilih politik dinasti,negatif
iya andika perkasa lah pilihan ku,positif
kalau saya jujur yang nomer satu jend tni purn andika perkasa,positif
menurut jenderal andika perkasa kuli bangunan tersebut akan menjadi prajurit yang sangat bersyukur karena memulai kehidupan yang susah dia akan menjadi prajurit yang sangat bersyukur karena ia memulai kehidupan yang susah sekolah dengan mencari nafkah sendiri,positif
yang menarik adalah tanggapan jenderal andika perkasa yang tidak terduga jenderal andika perkasa justru mengarahkan kuli bangunan tersebut untuk menjadi prajurit zeni anak ini jika masuk jadi tamtama nanti masukkan ke zeni ujar jenderal andika perkasa,negatif
baliho mantan panglima tni andika perkasa mulai bermunculan di jawa tengah seperti di kota semarang di jalan brigjen katamso,positif
hendrar prihadi dukung andika perkasa maju di pilgub jateng,positif
meski suara terpecah pasca pemilihan umum kemarin pdi perjuangan masih jadi partai terkuat di jateng kalau andika perkasa disupport banteng kelar deh itu,positif
hendi siap menangkan andika perkasa bila diusung pdip di pemilihan kepala daerah jateng,positif
elektabilitas mantan panglima tni jenderal purn andika perkasa terus meningkat jelang pilgub jawa tengah jateng,positif
elektabilitas andika perkasa melejit jadi kandidat potensial gubernur jawa tengah,positif
untuk jateng memang belum muncul satu kandidat yang resmi diputuskan tapi nama andika perkasa sudah main sundul saja di survey sebesar bocoran dari kumendan korea bijimana coba dengar baik² lur,positif
eks panglima tni dengan fisik yang masih kokoh apakah pukulan andika perkasa dapat diblock oleh hasbil,negatif
pemilihan kepala daerah jateng untuk andika perkasa,positif
komandannya para koreakorea bambang pacul mengatakan pdip kemungkinan besar akan mengusung pak andika perkasa di pilgub jateng saya sih yes,positif
pemilihan kepala daerah jawa tengah seru ini calon dari pdi perjuangan masih dalam proses tapi ada kemungkinan besar calonnya mantan panglima tni andika perkasa,positif
menurut komandan korea bambang pacul untuk pemilihan kepala daerah jawa tengah kemungkinan besar pdip calonnya adalah andika perkasa siap dukung untuk jateng aman damai makmur dan sejahtera,positif
ketua dpd pdip jawa tengah bambang pacul mengatakan bahwa untuk pilgub jawa tengah sudah ada komunikasi dan diskusi di tingkat dpp dan pdip kemungkinan akan mengusung pak andika perkasa kendati demikian komandan pacul menambahkan bahwa belum ada keputusan final mantap,negatif
roman roman nya komandan korea bambang pacul setuju ini andika perkasa maju di jateng,positif
bambang pacul menyebut partai pdi perjuangan telah mengerucutkan pilihan mereka untuk mengusung jenderal purn andika perkasa sebagai bakal calon gubernur jawa tengah jika andika berkontestasi di pilgub jateng artinya dia bakal menantang kontestan kuat sesama jenderal yakni ahmad luthfi,negatif
sugeng rawuh wonten ing jawa tengah jenderal purnawirawan tni andika perkasa andika perkasa kagem jateng,positif
alhamdulillah kabar baik setelah didukung pak bambang pacul pak andika juga dapat dukungan dari pak ganjar pak ganjar mantan gubernur jateng pak bambang komandan pdip jateng yang didukung mantan panglima tni insyaallah menang ganjar dorong pdip usung andika perkasa di pilgub,positif
gaskeeun kumendan korea bambang pacul ungkapkan pemilihan kepala daerah jawa tengah adalah peluang besar bagi andika perkasa untuk dicalonkan dari pdip setuju kan gaes,positif
politikus tulen bambang pacul wuryanto mengungkap peluang besar andika perkasa untuk diusung maju terutama karena ia saat ini merupakan kader pdip alasan lain dia memiliki latar belakang militer sehingga berpotensi disiapkan untuk melawan ahmad luthfi yang berlatar polisi,positif
dua jenderal yakni mantan kapolda jawa tengah ahmad lutfhli dan mantan panglima tni andika perkasa digadanggadang maju pemilihan kepala daerah jateng empat partai yaitu gerindra psi golkar dan kapan sudah menyampaikan dukungannya untuk lutfhfi sedangkan andika dikabarkan bakal diusung pdip,positif
bambang pacul mengatakan bahwa kemungkinan andika perkasa dicalonkan untuk pilgub jateng meski gue bukan warga jateng gue akan ikut mengkampanyekan andika di sosmed gue selain dia layak meneruskan kepemimpinan di jateng gue enggak mau orgnya mukidi menguasai jateng rusak,positif
aneh belum deklarasi belum pasang baliho belum safari politik belum sowan tokoh masyarakat tapi kok _ persen elektabilitas andika perkasa keren masyarakat jateng _ _ _ belum start padahal _ mungkin gegara tagar yang digaungkan,positif
meski hendi sendiri juga sedang berusaha mendapatkan rekomendasi ia tidak keberatan jika pdip mendorong andika perkasa maju sama seperti bambang pacul yang lebih memilih jalan ksatria saat namanya digadang maju pemilihan kepala daerah jateng akan mendukung siapapun nanti yang direkom partai,positif
beginikan lebih seru daripada anaknya jokowi yang jadi rt saja tidak pernah banteng perkasa pilih yang kerja untuk indonesia tolak geng solo duel dua jenderal di pilgub jateng pdip siapkan andika perkasa hadapi ahmad luthfi,positif
elektabilitas andika perkasa diklaim persen cek hasil survei terbaru pemilihan kepala daerah jateng,positif
perang bintang di jateng kira² jika terjadi perang bintang di jateng maka siapa yang akan kamu pilih apa alasannya kalau bambang pacul sih sudah pasti andika perkasa kalau gue sih sama karena rekam jejak andika perkasa sangat jelas tegas yang pasti gue ingin dinasti mukidi di akhiri,positif
