normalized_text,sentimen
genderang itu sudah ditabuh partai nasdem resmi mengusung mantan kapolda jawa tengah jateng komjen ahmad luthfi dan ketum psi kaesang pangarep di pilgub jateng,positif
pengumuman pencalonan ridwan kamil dan ahmad luthfi oleh psi di pemilihan kepala daerah jakarta dan jateng belum disertai cawagubnya,positif
ahmad luthfi buka suara soal calon pendampingnya di pilgub jateng,positif
pdip dan gerindra bicara soal kans kaesang dampingi ahmad luthfi di pilgub jateng,positif
respons ridwan kamil dan ahmad luthfi usai dapat rekomendasi psi untuk maju di pilgub,positif
iya kita akan mengusung pak ahmad luthfi dan mas kaesang ujar dasco menjawab pertanyaan apakah kim plus akan mendukung ahmad luthfikaesang di jateng,positif
partai solidaritas indonesia atau psi resmi mengusung komisaris jenderal ahmad luthfi untuk maju sebagai calon gubernur jawa tengah pengusungan luthfi disertai penyerahan surat rekomendasi yang diserahkan langsung ketua umum psi kaesang pangarep,positif
duet ahmad luthfikaesang gagal total imbas putusan maka begini respons pks,negatif
deklarasi bazar dan umkm dukungan bpahmad luthfi kecamatan karangtengah kabupaten wonogiri siap mendukung dan mensukseskan bapak ahmad luthfi dalam pencalonan calon gubernur jawa tengah,positif
pks menyatakan tetap akan mendukung ahmad luthfi untuk maju di pemilihan kepala daerah jawa tengah jateng meski tidak bisa dipasangkan dengan kaesang pangarep,positif
kami yakini ahmad luthfi adalah figur yang bisa memimpin jateng untuk lebih baik paparnya,positif
usai pemilihan kepala daerah jakarta dipastikan milik ridwan kamilsuswono nasdem mengusung kaesang sebagai cawagub jateng berpasangan dengan ahmad luthfi,positif
mulai gila politik di wakanda partai nasdem resmi mengusung mantan kapolda jawa tengah jateng komjen ahmad luthfi dan ketum psi kaesang pangarep di pilgub jateng,positif
psi usung ridwan kamil cagub jakartaahmad luthfi cagub jateng,positif
ahmad luthfi soal cawagubnya di jateng sama mas kaesang cocok,positif
kim plus berpeluang usung ahmad luthfikaesang di jateng pks oke mainkan,positif
dasco kim plus akan usung ahmad luthfi dan kaesang di pilgub jateng cnn indonesia,positif
resmi diusung psi jadi cagub di pemilihan kepala daerah jawa tengah ahmad luthfi saya sama siapa saja cocok,positif
psi dukung irjen ahmad luthfi maju pilgub jawa tengah,positif
gerindra sebut kim plus dukung duet ahmad luthfikaesang di pilgub jateng,positif
gila kali jokowi kalau kaesang maksa ditaruh di jakarta lebih baik kaesang ditaruh di jateng gandeng sama ahmad luthfi secara di survei terakhir ahmad luthfi kaesang ada di papan atas,positif
ketua harian partai gerindra sufmi dasco ahmad mengatakan koalisi indonesia maju atau kim plus sejalan dengan partai nasdem untuk mengusung ahmad luthfikaesang pangarep sebagai bakal calon gubernur dan wakil gubernur pada pemilihan kepala daerah jawa tengah atau pilgub jateng kita akan,positif
mantan kapolda jawa tengah sekaligus bakal calon gubernur jawa tengah ahmad luthfi mengaku cocok jika dipasangkan dengan siapa saja termasuk ketua umum psi kaesang pangarep untuk maju di pemilihan kepala daerah jawa tengah,positif
partai solidaritas indonesia psi resmi mengusung ahmad luthfi maju pada pemilihan kepala daerah serentak di jawa tengah surat rekomendasi dukungan untuk ahmad luthfi diserahkan langsung ketua umum psi kaesang pangarep di kasablanka hall,positif
intip garasi ahmad luthfi ada honda crv hingga harleydavidson,negatif
relawan asri dan relawan ahmad luthfi bersinergi bagikan air bersih di blora,positif
ketua umum psi kaesang pangarep masuk bursa pilgub jateng yang akan diselenggarakan november mendatang nama putra bungsu presiden jokowi itu digadanggadang bakal menjadi pendamping ahmad luthfi dalam aturannya batas usia minimal calon gubernur dan wakil gubernur,positif
spanduknya ahmad luthfi gus yasin wkwkwk fix pemilihan kepala daerah aku golongan putih enggak masuk semua,negatif
nasdem resmi usung ahmad luthfikaesang di pemilihan kepala daerah jateng,positif
jawa tengah tampaknya akan menjadi tempat pertarungan antara tni vs polri sebab mantan panglima tni jenderal purn andika perkasa mengaku siap maju di pilgub jateng sebelumnya gerindra sudah lebih dulu mengesahkan dukungannya untuk mantan kapolda jateng ahmad luthfi,positif
usai di jakarta kini kim plus akan mengusung pasangan ahmad luthfi kaesang pangarep sebagai bakal calon gubernur dan wakil gubernur pada pemilihan kepala daerah jawa tengah,positif
menang pasti menang kita akan pastikan mesinmesin politik di jawa tengah untuk menangkan pasangan ahmad luthfi taj yasin luthfi yasin for jateng,positif
persaingan di pemilihan kepala daerah jawa tengah kian sengit pasca jenderal andika perkasa di usung oleh pdi perjuangan dan berhadapan dengan irjen kemendag komjen pol ahmad luthfi perang bintang ini di prediksi akan menambah seru perhelatan pemilihan kepala daerah di jawa tengah,positif
sah iya ketua umum resmi memilih pasangan ahmad luthfi dan gus taj yassin untuk maju dalam pemilihan kepala daerah jateng jadi buat pihak yang masih berusaha cucuklogi mengaitkan nama kaesang akan ikut pemilihan kepala daerah ini lihat dengan jelas iya pak prabowo langsung yang menunjuk paslon cagub,positif
pagi ini bersama anggota dprd dki jakarta terpilih saya menyerahkan suka bkwk kepada bang ridwan kamil dan bang suwono sebagai calon gubernur dan wakil gubernur dki jakarta malam ini di semarang saya akan menyerahkan bkwk untuk pak ahmad luthfi dan gus yasin sebagai calon,positif
batal usung kaesang gerindra duetkan ahmad luthfi taj yasin,positif
selanjutnya juga memberikan rekomendasi kepada bapak ahmad luthfi gus taj yasin maimoen sebagai calon gubernur dan calon wakil gubernur provinsi jawa tengah keduanya memiliki dua gagasan utama ngopeni atau memahami masalah dekat empati dan peduli kepada,positif
bakal cagub dan wakil gubernur jawa tengah saat mendaftar di kpu jateng di semarang selasa pasangan andikahendi usungan pdip ini akan berhadapan dengan kandidat dari koalisi indonesia maju atau kim eks kapolda jateng ahmad luthfi,positif
dpp psi resmi dukung ahmad luthfi dan taj yasin di pilgub jawa tengah melanjutkan acara pagi tadi di basecamp dpp psi malam ini brojen raja juli antoni bersama pengurus dpp psi bertolak ke semarang untuk memberikan surat rekomendasi bkwk kepada pasangan ahmad luthfi,positif
brigjen ribut hari wibowo ini telah resmi menjadi kapolda jateng yang baru menggantikan ahmad luthfi sebagai pimpinan kapolda harus bertanggung jawab atas insiden yang melukai para demonstran hei kalian enggak boleh lari dari tanggung jawab,negatif
kaesang pangarep batal maju sebagai cawagub jawa tengah pada pemilihan kepala daerah presiden jokowi pun hanya tertawa pendek merespons singkat batalnya sang putra bungsu mendampingi ahmad luthfi menurut presiden hal tersebut seharusnya ditanyakan langsung kepada kaesang ist,positif
batal usung kaesang gerindra duetkan ahmad luthfitaj yasin di jateng ,positif
warga jateng ada yang belum tahu ahmad luthfi gengnya mulyono,negatif
ini buat yang enggak tahu luthfi ini orangnya jokowi dia termasuk geng solo posternya sudah nampang di mana berbulan pakai anggaran kepolisian golkar dipaksa nyingkirin dico yang digeser ke semarang gerindra mengorbankan sudaryono yang diberi hadiah jadi wamentan wkwkwk,negatif
adu kekayaan andika perkasa dan ahmad luthfi cagub jateng di pemilihan kepala daerah siapa yang lebih kayak,positif
ketua dpp gerindra menyatakan koalisi indonesia maju sepakat mengusung ahmad luthfi dan gus yasin,positif
demokrat resmi dukung ahmad luthfi dan taj yasin dalam pemilihan kepala daerah jateng,positif
begini reaksi ahmad luthfi saat andika perkasa maju pilgub jateng,positif
kpu jateng andikahendi daftar siang ini ahmad luthfiyasin besok,positif
andika perkasa vs ahmad luthfi duel dua jenderal dan orang dekat jokowi di pemilihan kepala daerah jateng,positif
maju cagub jateng ahmad luthfi urus surat tidak pernah dipidana di pn surakarta,positif
profil taj yasin maimoen dampingi ahmad luthfi pemilihan kepala daerah di jateng,positif
tanggapan andika perkasa bakal bersaing dengan ahmad luthfi di pemilihan kepala daerah,positif
ahmad luthfi siap bersaing sehat dengan andika perkasa pada pilgub jateng,positif
psi berikan dukungan kepada ahmad luthfi dan taj yasin pada pilgub jateng,positif
kaesang batal ikut pemilihan kepala daerah ahmad luthfi resmi berpasangan dengan gus yasin di pemilihan kepala daerah jateng,positif
dedi mulyadi dan ahmad luthfi tiba di dpp partai demokrat disambut ahy,positif
perang bintang antara dua jenderal dari tni dan polri mantan panglima tni jenderal tni purn andika perkasa vs kapolda jawa tengah irjen pol ahmad luthfi di pemilihan kepala daerah jawa tengah bagaimana menurut kalian komen dibawah iya,positif
perbandingan karier dua jenderal andika perkasa vs ahmad luthfi di pilgub jateng,positif
perang bintang andika perkasa vs ahmad luthfi di pemilihan kepala daerah jateng siapa lebih kuat,positif
rksuswono daftar kpu agustus kapan jadwal daftar ahmad luthfi di jawa tengah,positif
ahmad luthfi hadiri relawan anak bangsa di magelang,positif
eks kapolda jateng komjen pol ahmad luthfi akan berhadapan dengan eks panglima tni jenderal purn andika perkasa di pemilihan kepala daerah jateng,positif
mantan panglima tni jenderal tni purn andika perkasa resmi diusung pdip untuk maju di pemilihan kepala daerah jawa tengah jateng melawan komjen ahmad luthfi,positif
ahmad luthfi mengaku tidak gentar meski lawannya merupakan mantan jenderal tni,positif
provinsi jawa tengah bapak ahmad luthfi dan taj yasin maimoen kata pembawa acara membacakan dukungan gerindra,positif
didukung demokrat komjen ahmad luthfi berterima kasih kepada prof dari susilo bambang yudhoyono,positif
gerindra resmi usung ahmad luthfitaj yasin di pilgub jateng sudaryono perintahkan kader hingga sukarelawan langsung gerak partai gerindra resmi memberikan rekomendasi kepada pasangan ahmad luthfi dan taj yasin maimoen sebagai calon gubernur dan wakil,positif
kapolda jawa tengah saat ini adalah brigjen pol ribut hari wibowo dia baru saja menggantikan irjen pol ahmad luthfi yang telah dimutasi menjadi pati itwasum polri di kementerian perdagangan pada akhir juli ahmad luthfi sebelumnya menjabat sebagai kapolda jawa tengah,positif
gayeng soalnya di jateng bakal ada mantan tni vs mantan polisi andika bakal berhadapan dengan ahmad luthfi provinsi yang seru untuk ditengok pilgubnya selain jakarta,positif
jenderal tni purn h muhammad andika perkasa bakal bertarung dengan komjen pol drs ahmad luthfi pada pemilihan kepala daerah jawa tengah,positif
ahmad luthfi sudah mengurus surat keterangan belum pernah dipidana untuk maju pemilihan kepala daerah jateng ke pengadilan negeri solo,positif
pertarungan jenderal di pilgub jateng ini komentar andika soal ahmad luthfi,positif
tapi ya piye ya soale ahmad luthfi isih bolone mulyono,negatif
partai gerindra memastikan sosok santri yang akan mendampingi ahmad luthfi bertarung pada pemilihan gubernur jawa tengah berasal dari jawa tengah,positif
ahmad luthfi ungkap alasan mengapa kaesang tidak jadi diusung di pemilihan kepala daerah jateng,positif
prabowo disebut marah ada revisi uu pemilihan kepala daerah gerindra pilih taj yasin jadi cawagub ahmad luthfi,positif
ahmad luthfi ajukan surat keterangan tidak pernah dipidana ke pn solo,positif
partai golkar memberikan rekomendasi untuk ahmad luthfi dan taj yasin maimoen atau gus yasin pada pemilihan gubernur atau pilgub jateng,positif
sosok taj yasin maimoen bakal calon wakil gubernur jawa tengah mendampingi komjen ahmad luthfi via,positif
bersaing di pilgub jateng ini kata andika perkasa soal sosok ahmad luthfi andika berpendapat masyarakat jateng beruntung dengan hadirnya para calon gubernur karena memiliki beragam pilihan,positif
ppp beri surat rekomendasi ahmad luthfiyasin maju pemilihan kepala daerah jateng,positif
ahmad luthfi itu yang wajahnya dimana itu tapi yang pakai uang polri buat kampanye terselubung kalian mau dipimpin dia itu mah sama saja lanjut mulyono,negatif
untuk jateng ada yang bilang pilih rambo masak sambo lah nek saya pilih yang ngopeni daripada yang angkat besi ahmad luthfi taj yasin jateng,positif
ini cuma survei jadi para pendukug cagub ahmad luthfi yang direstui mulyono tidak perlu risau gundah dan gelisah,positif
mulyono jangan sampai tahu nanti makin panik akhirnya bikin drama lagi di warung soto survei tbrc elektabilitas andika perkasa hendrar prihadi pada pemilih gen z dan millenial kalahkan ahmad luthfi taj yasin jateng butuh rambo bukan sambo,negatif
dan salah satunya jenderal dudung tetangga sebelah silakan mainkan terus tagarnya asal bukan polisi sampai pluto juga enggak papa kami sudah merasakan periode kemarin seperti apa makin kencang makin baik untuk kemenagan ahmad lutfi taj yasin,positif
pks jateng siap all out menangkan luthfiyasin semuanya bergerak untuk memenangkan ahmad luthfi dan taj yasin ketika pks sudah memberikan dukungan kami akan bergerak dan all out ujar afif ketua pks jawa tengah,positif
ngopeni ngelakoni semua lahir dari niat baik berbuat baik insaallah semua akan diberi kemudahan dan jalan lanacar pak ahmad luthfi gus yasin untuk jawa tengah,positif
masyarakat harus di ajak senang karena ini pesta rakyak karena semua adalah harapan yang di amanahkan bukan bahkan di ajak menonton film holywod atau film india pokoe pak ahmad luthfi gus yasin komplet kagem jateng,positif
viral di tiktok relawan ahmad luthfi cagub jateng dari mulyono mengundurkan diri karena di ajak untuk curang dan bikin fitnah pantas banyak akun yang komennya kasar fitnah saat kita posting andika hendi ternyata perintah kakak pembina rambo bukan sambo,negatif
ribuan jamaah jamiyyah manaqib doakan untuk kemenangan ahmad luthfi taj yasin,positif
semoga pak ahmad luthfi dan gus yasin akan membawa masyarakat nelayan lebih baik sehingga nelayan akan lebih sejahtera amin,positif
ahmad luthfi gus yasin untuk jawa tengah,positif
pks siap all out di pilgub jateng untuk menangkan ahmad luthfi,positif
jalan sehat di sukoharjo berikut pesan penting ahmad luthfi untuk warga,positif
pedagang dan pembeli semringah di saat ahmad luthfi kunjungi pasar soekarno sukoharjo hari ini,positif
kalau di survey qodari bisa kebalikan ahmad luthfi menang,positif
cagub ahmad luthfi ziarah makan istri di sukoharjo,positif
jenderal purn tni dudung abdurachman mantan kasad adalah orang dekat jokowi demikian juga komjen polisi polahmad luthfi mantan kapolda jawa tengah dan cagub jateng wajar kalau dudung jadi tim pemenangan ahmad luthfi bukan jenderal andika yang sama dari tni,positif
jalan sehat di sukoharjo ahmad luthfi sampaikan pesan untuk warga,positif
ahmad luthfi kunjungi pasar soekarno sukoharjo pedagang dia pemimpin yang bagus,positif
ahmad luthfi soroti pesan jokowi yang diperjuangkan di jateng salah satunya kesejahteraan nelayan,positif
jalan sehat di sukoharjo berikut pesan penting ahmad luthfi untuk warga meriah itu tampak di kala calon gubernur jawa tengah jateng ahmad luthfi hadir dalam acara jalan sehat di lapangan desa pondok kecamatan grogol kabupaten sukoharjo hari ini,positif
jokowi titip pesan ke ahmad luthfi diminta perhatikan pondok dan pupuk,positif
pedagang dan pembeli semringah di saat ahmad luthfi kunjungi pasar soekarno sukoharjo hari ini selain menyapa para pedagang di sana kehadirannya sekaligus belanja masalah di lokasi,positif
bacagub jateng ahmad luthfi jalan sehat bersama masyarakat sukoharjo ini pesannya,positif
ahmad luthfi ungkap pesan jokowi untuk dirinya tuntaskan masalah di jateng,positif
